id,weight,height,gender,sport
3779,165.0,68.0,Male,Hockey
3780,206.0,73.0,Male,Hockey
3781,185.0,72.0,Male,Hockey
3782,145.0,66.0,Male,Hockey
3783,182.0,70.0,Male,Hockey
3785,195.0,70.0,Male,Hockey
3786,172.0,69.0,Male,Hockey
3787,175.0,71.0,Male,Hockey
3788,190.0,71.0,Male,Hockey
3789,210.0,74.0,Male,Hockey
3790,165.0,70.0,Male,Hockey
3791,160.0,68.0,Male,Hockey
3792,185.0,74.0,Male,Hockey
3793,185.0,71.0,Male,Hockey
3794,190.0,72.0,Male,Hockey
3795,185.0,70.0,Male,Hockey
3796,210.0,74.0,Male,Hockey
3797,185.0,70.0,Male,Hockey
3798,210.0,74.0,Male,Hockey
3799,215.0,74.0,Male,Hockey
3800,190.0,74.0,Male,Hockey
3801,175.0,74.0,Male,Hockey
3802,180.0,70.0,Male,Hockey
3803,165.0,69.0,Male,Hockey
3804,185.0,70.0,Male,Hockey
3805,178.0,73.0,Male,Hockey
3806,175.0,67.0,Male,Hockey
3807,220.0,72.0,Male,Hockey
3808,150.0,69.0,Male,Hockey
3809,194.0,73.0,Male,Hockey
3810,189.0,75.0,Male,Hockey
3811,155.0,65.0,Male,Hockey
3812,168.0,69.0,Male,Hockey
3813,200.0,72.0,Male,Hockey
3814,170.0,70.0,Male,Hockey
3815,200.0,72.0,Male,Hockey
3816,177.0,68.0,Male,Hockey
3817,211.0,71.0,Male,Hockey
3818,185.0,72.0,Male,Hockey
3819,200.0,74.0,Male,Hockey
3820,170.0,70.0,Male,Hockey
3821,180.0,69.0,Male,Hockey
3822,200.0,73.0,Male,Hockey
3823,170.0,68.0,Male,Hockey
3824,210.0,74.0,Male,Hockey
3826,210.0,74.0,Male,Hockey
3827,175.0,71.0,Male,Hockey
3828,175.0,66.0,Male,Hockey
3829,199.0,73.0,Male,Hockey
3830,195.0,74.0,Male,Hockey
3831,188.0,72.0,Male,Hockey
3832,194.0,72.0,Male,Hockey
3833,204.0,73.0,Male,Hockey
3834,175.0,70.0,Male,Hockey
3835,191.0,72.0,Male,Hockey
3836,184.0,70.0,Male,Hockey
3837,190.0,73.0,Male,Hockey
3838,180.0,72.0,Male,Hockey
3839,205.0,73.0,Male,Hockey
3840,175.0,71.0,Male,Hockey
3841,190.0,72.0,Male,Hockey
3842,200.0,74.0,Male,Hockey
3843,200.0,73.0,Male,Hockey
3844,170.0,71.0,Male,Hockey
3845,216.0,75.0,Male,Hockey
3846,183.0,70.0,Male,Hockey
3847,190.0,71.0,Male,Hockey
3848,205.0,72.0,Male,Hockey
3849,175.0,70.0,Male,Hockey
3850,210.0,72.0,Male,Hockey
3852,216.0,75.0,Male,Hockey
3853,218.0,75.0,Male,Hockey
3854,205.0,75.0,Male,Hockey
3855,195.0,74.0,Male,Hockey
3856,175.0,71.0,Male,Hockey
3857,203.0,74.0,Male,Hockey
3858,195.0,73.0,Male,Hockey
3859,200.0,73.0,Male,Hockey
3860,180.0,74.0,Male,Hockey
3861,160.0,70.0,Male,Hockey
3862,196.0,74.0,Male,Hockey
3863,198.0,72.0,Male,Hockey
3864,188.0,69.0,Male,Hockey
3865,205.0,72.0,Male,Hockey
3866,215.0,71.0,Male,Hockey
3867,175.0,74.0,Male,Hockey
3868,200.0,74.0,Male,Hockey
3871,180.0,71.0,Male,Hockey
3872,160.0,70.0,Male,Hockey
3873,160.0,68.0,Male,Hockey
3874,243.0,75.0,Male,Hockey
3875,170.0,69.0,Male,Hockey
3876,190.0,72.0,Male,Hockey
3877,195.0,75.0,Male,Hockey
3878,175.0,70.0,Male,Hockey
3879,195.0,71.0,Male,Hockey
3881,195.0,73.0,Male,Hockey
3882,182.0,74.0,Male,Hockey
3883,200.0,70.0,Male,Hockey
3884,200.0,71.0,Male,Hockey
3885,158.0,68.0,Male,Hockey
3886,170.0,68.0,Male,Hockey
3887,181.0,70.0,Male,Hockey
3888,180.0,72.0,Male,Hockey
3889,175.0,70.0,Male,Hockey
3890,191.0,72.0,Male,Hockey
3891,180.0,69.0,Male,Hockey
3892,160.0,68.0,Male,Hockey
3893,184.0,72.0,Male,Hockey
3894,175.0,71.0,Male,Hockey
3895,180.0,72.0,Male,Hockey
3896,210.0,72.0,Male,Hockey
3897,183.0,73.0,Male,Hockey
3898,175.0,72.0,Male,Hockey
3899,195.0,72.0,Male,Hockey
3900,200.0,75.0,Male,Hockey
3901,171.0,71.0,Male,Hockey
3902,185.0,70.0,Male,Hockey
3903,192.0,73.0,Male,Hockey
3904,200.0,73.0,Male,Hockey
3905,204.0,74.0,Male,Hockey
3906,175.0,73.0,Male,Hockey
3907,190.0,72.0,Male,Hockey
3908,229.0,74.0,Male,Hockey
3909,200.0,73.0,Male,Hockey
3910,185.0,70.0,Male,Hockey
3911,190.0,73.0,Male,Hockey
3912,165.0,66.0,Male,Hockey
3913,185.0,73.0,Male,Hockey
3914,195.0,72.0,Male,Hockey
3915,190.0,72.0,Male,Hockey
3916,185.0,74.0,Male,Hockey
3917,196.0,72.0,Male,Hockey
3918,175.0,69.0,Male,Hockey
3919,215.0,73.0,Male,Hockey
3920,220.0,75.0,Male,Hockey
3921,180.0,68.0,Male,Hockey
3922,170.0,71.0,Male,Hockey
3923,174.0,72.0,Male,Hockey
3924,195.0,75.0,Male,Hockey
3925,170.0,71.0,Male,Hockey
3926,200.0,74.0,Male,Hockey
3927,205.0,74.0,Male,Hockey
3929,185.0,73.0,Male,Hockey
3930,185.0,71.0,Male,Hockey
3931,215.0,76.0,Male,Hockey
3932,180.0,71.0,Male,Hockey
3933,191.0,74.0,Male,Hockey
3934,180.0,72.0,Male,Hockey
3935,175.0,73.0,Male,Hockey
3936,195.0,70.0,Male,Hockey
3937,185.0,74.0,Male,Hockey
3938,180.0,70.0,Male,Hockey
3939,205.0,73.0,Male,Hockey
3940,220.0,76.0,Male,Hockey
3941,175.0,74.0,Male,Hockey
3942,180.0,72.0,Male,Hockey
3943,197.0,71.0,Male,Hockey
3945,200.0,75.0,Male,Hockey
3946,185.0,71.0,Male,Hockey
3947,195.0,69.0,Male,Hockey
3948,172.0,70.0,Male,Hockey
3949,173.0,70.0,Male,Hockey
3952,170.0,69.0,Male,Hockey
3953,190.0,73.0,Male,Hockey
3954,170.0,70.0,Male,Hockey
3955,184.0,72.0,Male,Hockey
3956,170.0,70.0,Male,Hockey
3957,190.0,73.0,Male,Hockey
3958,185.0,72.0,Male,Hockey
3959,172.0,72.0,Male,Hockey
3960,223.0,76.0,Male,Hockey
3961,150.0,70.0,Male,Hockey
3962,226.0,75.0,Male,Hockey
3963,200.0,74.0,Male,Hockey
3964,208.0,74.0,Male,Hockey
3965,165.0,71.0,Male,Hockey
3966,180.0,69.0,Male,Hockey
3967,179.0,71.0,Male,Hockey
3968,194.0,72.0,Male,Hockey
3969,180.0,71.0,Male,Hockey
3970,180.0,69.0,Male,Hockey
3971,185.0,70.0,Male,Hockey
3972,150.0,66.0,Male,Hockey
3973,170.0,71.0,Male,Hockey
3974,195.0,74.0,Male,Hockey
3975,187.0,71.0,Male,Hockey
3976,165.0,69.0,Male,Hockey
3977,165.0,70.0,Male,Hockey
3978,202.0,74.0,Male,Hockey
3979,180.0,74.0,Male,Hockey
3980,175.0,71.0,Male,Hockey
3981,180.0,69.0,Male,Hockey
3982,185.0,72.0,Male,Hockey
3983,202.0,73.0,Male,Hockey
3984,160.0,66.0,Male,Hockey
3985,205.0,74.0,Male,Hockey
3986,195.0,72.0,Male,Hockey
3987,185.0,74.0,Male,Hockey
3988,204.0,69.0,Male,Hockey
3990,200.0,71.0,Male,Hockey
3991,186.0,72.0,Male,Hockey
3992,184.0,71.0,Male,Hockey
3993,160.0,69.0,Male,Hockey
3994,190.0,74.0,Male,Hockey
3995,168.0,68.0,Male,Hockey
3996,200.0,73.0,Male,Hockey
3997,185.0,73.0,Male,Hockey
3998,220.0,75.0,Male,Hockey
3999,200.0,73.0,Male,Hockey
4000,192.0,72.0,Male,Hockey
4001,185.0,72.0,Male,Hockey
4002,205.0,76.0,Male,Hockey
4003,194.0,73.0,Male,Hockey
4004,196.0,75.0,Male,Hockey
4005,175.0,72.0,Male,Hockey
4007,200.0,71.0,Male,Hockey
4008,175.0,71.0,Male,Hockey
4009,186.0,75.0,Male,Hockey
4010,175.0,72.0,Male,Hockey
4011,182.0,72.0,Male,Hockey
4012,175.0,69.0,Male,Hockey
4013,195.0,73.0,Male,Hockey
4014,180.0,70.0,Male,Hockey
4015,185.0,71.0,Male,Hockey
4016,165.0,70.0,Male,Hockey
4017,170.0,71.0,Male,Hockey
4018,215.0,75.0,Male,Hockey
4019,185.0,72.0,Male,Hockey
4020,195.0,73.0,Male,Hockey
4021,227.0,73.0,Male,Hockey
4022,190.0,74.0,Male,Hockey
4023,180.0,73.0,Male,Hockey
4024,220.0,71.0,Male,Hockey
4025,230.0,76.0,Male,Hockey
4026,180.0,71.0,Male,Hockey
4027,155.0,68.0,Male,Hockey
4028,165.0,73.0,Male,Hockey
4029,185.0,74.0,Male,Hockey
4030,187.0,73.0,Male,Hockey
4031,150.0,68.0,Male,Hockey
4032,200.0,73.0,Male,Hockey
4033,185.0,71.0,Male,Hockey
4034,168.0,71.0,Male,Hockey
4035,176.0,71.0,Male,Hockey
4036,247.0,78.0,Male,Hockey
4037,195.0,72.0,Male,Hockey
4038,160.0,67.0,Male,Hockey
4039,211.0,74.0,Male,Hockey
4040,207.0,73.0,Male,Hockey
4041,191.0,71.0,Male,Hockey
4042,235.0,75.0,Male,Hockey
4043,195.0,72.0,Male,Hockey
4044,190.0,69.0,Male,Hockey
4045,206.0,74.0,Male,Hockey
4046,150.0,67.0,Male,Hockey
4047,187.0,69.0,Male,Hockey
4048,155.0,66.0,Male,Hockey
4049,163.0,67.0,Male,Hockey
4050,160.0,67.0,Male,Hockey
4051,201.0,73.0,Male,Hockey
4052,201.0,72.0,Male,Hockey
4053,195.0,71.0,Male,Hockey
4054,210.0,74.0,Male,Hockey
4055,180.0,70.0,Male,Hockey
4056,185.0,71.0,Male,Hockey
4057,160.0,70.0,Male,Hockey
4058,175.0,70.0,Male,Hockey
4059,180.0,71.0,Male,Hockey
4060,185.0,71.0,Male,Hockey
4061,190.0,71.0,Male,Hockey
4062,184.0,70.0,Male,Hockey
4063,210.0,76.0,Male,Hockey
4064,200.0,73.0,Male,Hockey
4065,147.0,68.0,Male,Hockey
4066,205.0,74.0,Male,Hockey
4067,190.0,72.0,Male,Hockey
4068,155.0,68.0,Male,Hockey
4069,200.0,75.0,Male,Hockey
4070,163.0,69.0,Male,Hockey
4071,204.0,73.0,Male,Hockey
4072,190.0,69.0,Male,Hockey
4073,192.0,72.0,Male,Hockey
4074,215.0,75.0,Male,Hockey
4075,195.0,73.0,Male,Hockey
4076,147.0,67.0,Male,Hockey
4077,175.0,72.0,Male,Hockey
4078,190.0,73.0,Male,Hockey
4079,189.0,73.0,Male,Hockey
4080,210.0,74.0,Male,Hockey
4081,170.0,67.0,Male,Hockey
4082,185.0,70.0,Male,Hockey
4083,220.0,75.0,Male,Hockey
4084,170.0,69.0,Male,Hockey
4085,165.0,68.0,Male,Hockey
4086,205.0,78.0,Male,Hockey
4087,190.0,73.0,Male,Hockey
4088,216.0,74.0,Male,Hockey
4089,165.0,69.0,Male,Hockey
4090,185.0,75.0,Male,Hockey
4091,215.0,76.0,Male,Hockey
4092,200.0,73.0,Male,Hockey
4093,202.0,74.0,Male,Hockey
4094,185.0,72.0,Male,Hockey
4095,180.0,73.0,Male,Hockey
4096,194.0,73.0,Male,Hockey
4097,185.0,71.0,Male,Hockey
4098,190.0,72.0,Male,Hockey
4099,215.0,76.0,Male,Hockey
4100,240.0,76.0,Male,Hockey
4101,160.0,67.0,Male,Hockey
4102,195.0,72.0,Male,Hockey
4103,185.0,73.0,Male,Hockey
4104,187.0,72.0,Male,Hockey
4105,163.0,68.0,Male,Hockey
4106,180.0,72.0,Male,Hockey
4107,204.0,70.0,Male,Hockey
4108,205.0,74.0,Male,Hockey
4109,180.0,71.0,Male,Hockey
4110,212.0,75.0,Male,Hockey
4111,183.0,72.0,Male,Hockey
4112,162.0,67.0,Male,Hockey
4113,190.0,74.0,Male,Hockey
4114,200.0,71.0,Male,Hockey
4115,193.0,73.0,Male,Hockey
4116,183.0,72.0,Male,Hockey
4117,174.0,73.0,Male,Hockey
4118,195.0,74.0,Male,Hockey
4120,195.0,71.0,Male,Hockey
4121,181.0,70.0,Male,Hockey
4123,175.0,71.0,Male,Hockey
4124,170.0,68.0,Male,Hockey
4125,195.0,73.0,Male,Hockey
4126,168.0,69.0,Male,Hockey
4127,160.0,72.0,Male,Hockey
4128,180.0,68.0,Male,Hockey
4130,165.0,72.0,Male,Hockey
4131,170.0,69.0,Male,Hockey
4132,185.0,70.0,Male,Hockey
4133,195.0,74.0,Male,Hockey
4134,190.0,70.0,Male,Hockey
4135,190.0,72.0,Male,Hockey
4137,195.0,71.0,Male,Hockey
4138,220.0,76.0,Male,Hockey
4140,179.0,70.0,Male,Hockey
4141,175.0,70.0,Male,Hockey
4142,198.0,72.0,Male,Hockey
4143,186.0,72.0,Male,Hockey
4144,200.0,74.0,Male,Hockey
4145,209.0,75.0,Male,Hockey
4146,210.0,74.0,Male,Hockey
4148,190.0,71.0,Male,Hockey
4149,185.0,73.0,Male,Hockey
4150,195.0,71.0,Male,Hockey
4151,170.0,69.0,Male,Hockey
4152,190.0,75.0,Male,Hockey
4153,195.0,73.0,Male,Hockey
4154,200.0,71.0,Male,Hockey
4155,187.0,70.0,Male,Hockey
4156,190.0,72.0,Male,Hockey
4157,200.0,73.0,Male,Hockey
4158,156.0,65.0,Male,Hockey
4159,180.0,72.0,Male,Hockey
4160,200.0,74.0,Male,Hockey
4161,185.0,71.0,Male,Hockey
4162,215.0,74.0,Male,Hockey
4163,195.0,72.0,Male,Hockey
4164,201.0,72.0,Male,Hockey
4165,185.0,70.0,Male,Hockey
4166,200.0,74.0,Male,Hockey
4167,140.0,68.0,Male,Hockey
4168,180.0,74.0,Male,Hockey
4169,220.0,76.0,Male,Hockey
4170,160.0,66.0,Male,Hockey
4171,155.0,69.0,Male,Hockey
4172,150.0,68.0,Male,Hockey
4173,205.0,73.0,Male,Hockey
4174,195.0,73.0,Male,Hockey
4175,165.0,66.0,Male,Hockey
4176,205.0,71.0,Male,Hockey
4177,175.0,71.0,Male,Hockey
4178,205.0,72.0,Male,Hockey
4179,197.0,73.0,Male,Hockey
4180,185.0,74.0,Male,Hockey
4181,220.0,76.0,Male,Hockey
4182,190.0,70.0,Male,Hockey
4183,220.0,75.0,Male,Hockey
4184,185.0,71.0,Male,Hockey
4185,185.0,74.0,Male,Hockey
4187,190.0,72.0,Male,Hockey
4188,205.0,73.0,Male,Hockey
4189,170.0,69.0,Male,Hockey
4190,190.0,73.0,Male,Hockey
4191,185.0,72.0,Male,Hockey
4192,195.0,72.0,Male,Hockey
4193,209.0,73.0,Male,Hockey
4194,190.0,70.0,Male,Hockey
4195,194.0,72.0,Male,Hockey
4196,180.0,72.0,Male,Hockey
4197,195.0,73.0,Male,Hockey
4198,190.0,72.0,Male,Hockey
4199,200.0,72.0,Male,Hockey
4200,185.0,72.0,Male,Hockey
4201,195.0,73.0,Male,Hockey
4202,194.0,73.0,Male,Hockey
4203,180.0,71.0,Male,Hockey
4204,176.0,71.0,Male,Hockey
4205,170.0,71.0,Male,Hockey
4206,207.0,75.0,Male,Hockey
4207,206.0,70.0,Male,Hockey
4208,205.0,75.0,Male,Hockey
4209,218.0,73.0,Male,Hockey
4210,210.0,78.0,Male,Hockey
4211,172.0,69.0,Male,Hockey
4212,205.0,73.0,Male,Hockey
4213,189.0,72.0,Male,Hockey
4215,204.0,73.0,Male,Hockey
4216,205.0,74.0,Male,Hockey
4217,214.0,75.0,Male,Hockey
4218,180.0,74.0,Male,Hockey
4219,175.0,70.0,Male,Hockey
4220,170.0,71.0,Male,Hockey
4221,169.0,70.0,Male,Hockey
4222,190.0,72.0,Male,Hockey
4223,185.0,73.0,Male,Hockey
4224,180.0,72.0,Male,Hockey
4225,190.0,72.0,Male,Hockey
4226,205.0,75.0,Male,Hockey
4227,205.0,73.0,Male,Hockey
4228,188.0,73.0,Male,Hockey
4229,180.0,70.0,Male,Hockey
4230,205.0,73.0,Male,Hockey
4231,195.0,73.0,Male,Hockey
4232,192.0,72.0,Male,Hockey
4233,210.0,71.0,Male,Hockey
4234,197.0,72.0,Male,Hockey
4235,200.0,72.0,Male,Hockey
4236,178.0,71.0,Male,Hockey
4237,180.0,71.0,Male,Hockey
4238,185.0,71.0,Male,Hockey
4239,160.0,71.0,Male,Hockey
4240,180.0,71.0,Male,Hockey
4241,188.0,72.0,Male,Hockey
4242,178.0,68.0,Male,Hockey
4243,180.0,70.0,Male,Hockey
4244,170.0,69.0,Male,Hockey
4245,175.0,69.0,Male,Hockey
4246,190.0,72.0,Male,Hockey
4247,200.0,73.0,Male,Hockey
4248,195.0,74.0,Male,Hockey
4249,204.0,74.0,Male,Hockey
4250,185.0,74.0,Male,Hockey
4251,175.0,71.0,Male,Hockey
4252,265.0,78.0,Male,Hockey
4253,200.0,72.0,Male,Hockey
4254,180.0,71.0,Male,Hockey
4255,200.0,74.0,Male,Hockey
4256,178.0,70.0,Male,Hockey
4257,210.0,72.0,Male,Hockey
4258,162.0,69.0,Male,Hockey
4259,175.0,71.0,Male,Hockey
4260,193.0,72.0,Male,Hockey
4261,165.0,70.0,Male,Hockey
4262,190.0,72.0,Male,Hockey
4263,175.0,71.0,Male,Hockey
4264,205.0,76.0,Male,Hockey
4265,185.0,71.0,Male,Hockey
4266,156.0,67.0,Male,Hockey
4267,150.0,67.0,Male,Hockey
4268,155.0,67.0,Male,Hockey
4269,175.0,70.0,Male,Hockey
4270,190.0,70.0,Male,Hockey
4271,195.0,72.0,Male,Hockey
4272,220.0,75.0,Male,Hockey
4273,200.0,73.0,Male,Hockey
4274,199.0,74.0,Male,Hockey
4276,200.0,72.0,Male,Hockey
4277,218.0,74.0,Male,Hockey
4278,190.0,71.0,Male,Hockey
4279,185.0,71.0,Male,Hockey
4280,185.0,70.0,Male,Hockey
4281,185.0,71.0,Male,Hockey
4282,210.0,75.0,Male,Hockey
4283,185.0,70.0,Male,Hockey
4284,183.0,70.0,Male,Hockey
4285,190.0,71.0,Male,Hockey
4286,190.0,74.0,Male,Hockey
4287,200.0,74.0,Male,Hockey
4288,200.0,76.0,Male,Hockey
4289,190.0,71.0,Male,Hockey
4290,195.0,73.0,Male,Hockey
4291,230.0,76.0,Male,Hockey
4292,190.0,71.0,Male,Hockey
4293,170.0,71.0,Male,Hockey
4294,185.0,70.0,Male,Hockey
4295,195.0,71.0,Male,Hockey
4296,210.0,74.0,Male,Hockey
4297,195.0,74.0,Male,Hockey
4298,195.0,71.0,Male,Hockey
4299,210.0,74.0,Male,Hockey
4300,185.0,72.0,Male,Hockey
4301,200.0,74.0,Male,Hockey
4302,165.0,67.0,Male,Hockey
4304,205.0,72.0,Male,Hockey
4305,210.0,77.0,Male,Hockey
4306,208.0,74.0,Male,Hockey
4307,182.0,69.0,Male,Hockey
4308,208.0,73.0,Male,Hockey
4309,170.0,69.0,Male,Hockey
4310,155.0,69.0,Male,Hockey
4311,230.0,77.0,Male,Hockey
4313,180.0,75.0,Male,Hockey
4314,223.0,75.0,Male,Hockey
4316,185.0,71.0,Male,Hockey
4317,194.0,73.0,Male,Hockey
4318,170.0,70.0,Male,Hockey
4319,187.0,71.0,Male,Hockey
4320,185.0,72.0,Male,Hockey
4321,191.0,72.0,Male,Hockey
4322,230.0,76.0,Male,Hockey
4323,185.0,72.0,Male,Hockey
4324,193.0,74.0,Male,Hockey
4325,195.0,74.0,Male,Hockey
4326,200.0,72.0,Male,Hockey
4327,215.0,74.0,Male,Hockey
4328,240.0,78.0,Male,Hockey
4329,190.0,72.0,Male,Hockey
4330,195.0,75.0,Male,Hockey
4331,215.0,75.0,Male,Hockey
4332,160.0,68.0,Male,Hockey
4333,210.0,74.0,Male,Hockey
4334,220.0,79.0,Male,Hockey
4335,207.0,74.0,Male,Hockey
4336,155.0,70.0,Male,Hockey
4337,195.0,74.0,Male,Hockey
4338,195.0,73.0,Male,Hockey
4339,190.0,73.0,Male,Hockey
4340,150.0,67.0,Male,Hockey
4341,190.0,72.0,Male,Hockey
4343,150.0,70.0,Male,Hockey
4344,165.0,68.0,Male,Hockey
4345,224.0,76.0,Male,Hockey
4346,200.0,72.0,Male,Hockey
4348,205.0,74.0,Male,Hockey
4349,193.0,72.0,Male,Hockey
4350,173.0,68.0,Male,Hockey
4351,185.0,69.0,Male,Hockey
4352,220.0,75.0,Male,Hockey
4353,160.0,67.0,Male,Hockey
4354,200.0,75.0,Male,Hockey
4355,205.0,75.0,Male,Hockey
4356,185.0,71.0,Male,Hockey
4357,190.0,71.0,Male,Hockey
4358,185.0,72.0,Male,Hockey
4359,185.0,72.0,Male,Hockey
4360,195.0,75.0,Male,Hockey
4361,180.0,72.0,Male,Hockey
4362,195.0,72.0,Male,Hockey
4363,160.0,71.0,Male,Hockey
4364,195.0,73.0,Male,Hockey
4365,205.0,76.0,Male,Hockey
4366,195.0,72.0,Male,Hockey
4367,160.0,67.0,Male,Hockey
4368,205.0,72.0,Male,Hockey
4369,200.0,71.0,Male,Hockey
4370,155.0,70.0,Male,Hockey
4371,185.0,72.0,Male,Hockey
4372,200.0,74.0,Male,Hockey
4374,180.0,71.0,Male,Hockey
4375,165.0,68.0,Male,Hockey
4376,210.0,74.0,Male,Hockey
4377,178.0,70.0,Male,Hockey
4378,202.0,73.0,Male,Hockey
4379,195.0,71.0,Male,Hockey
4380,195.0,69.0,Male,Hockey
4381,219.0,76.0,Male,Hockey
4382,152.0,66.0,Male,Hockey
4383,195.0,72.0,Male,Hockey
4384,180.0,72.0,Male,Hockey
4385,200.0,73.0,Male,Hockey
4386,183.0,69.0,Male,Hockey
4387,160.0,67.0,Male,Hockey
4388,154.0,65.0,Male,Hockey
4389,160.0,71.0,Male,Hockey
4390,180.0,70.0,Male,Hockey
4391,210.0,75.0,Male,Hockey
4392,183.0,71.0,Male,Hockey
4393,168.0,69.0,Male,Hockey
4394,176.0,72.0,Male,Hockey
4395,188.0,72.0,Male,Hockey
4396,204.0,73.0,Male,Hockey
4397,170.0,68.0,Male,Hockey
4398,200.0,70.0,Male,Hockey
4399,184.0,74.0,Male,Hockey
4400,162.0,69.0,Male,Hockey
4401,185.0,71.0,Male,Hockey
4402,218.0,76.0,Male,Hockey
4403,220.0,75.0,Male,Hockey
4404,182.0,72.0,Male,Hockey
4405,155.0,69.0,Male,Hockey
4406,203.0,72.0,Male,Hockey
4407,190.0,73.0,Male,Hockey
4408,180.0,72.0,Male,Hockey
4409,178.0,75.0,Male,Hockey
4410,200.0,74.0,Male,Hockey
4411,180.0,70.0,Male,Hockey
4412,220.0,74.0,Male,Hockey
4413,190.0,72.0,Male,Hockey
4414,155.0,68.0,Male,Hockey
4415,190.0,71.0,Male,Hockey
4416,225.0,76.0,Male,Hockey
4417,205.0,69.0,Male,Hockey
4418,170.0,73.0,Male,Hockey
4419,160.0,68.0,Male,Hockey
4420,160.0,70.0,Male,Hockey
4421,205.0,75.0,Male,Hockey
4422,220.0,75.0,Male,Hockey
4423,160.0,70.0,Male,Hockey
4424,172.0,70.0,Male,Hockey
4425,200.0,73.0,Male,Hockey
4426,200.0,74.0,Male,Hockey
4427,160.0,69.0,Male,Hockey
4428,180.0,72.0,Male,Hockey
4429,191.0,73.0,Male,Hockey
4430,180.0,74.0,Male,Hockey
4431,180.0,73.0,Male,Hockey
4432,165.0,70.0,Male,Hockey
4433,200.0,69.0,Male,Hockey
4434,189.0,72.0,Male,Hockey
4435,208.0,73.0,Male,Hockey
4436,180.0,71.0,Male,Hockey
4437,215.0,74.0,Male,Hockey
4438,220.0,76.0,Male,Hockey
4439,190.0,72.0,Male,Hockey
4440,150.0,68.0,Male,Hockey
4441,190.0,74.0,Male,Hockey
4442,190.0,70.0,Male,Hockey
4443,184.0,71.0,Male,Hockey
4445,230.0,75.0,Male,Hockey
4446,192.0,74.0,Male,Hockey
4447,190.0,73.0,Male,Hockey
4448,170.0,69.0,Male,Hockey
4449,200.0,71.0,Male,Hockey
4450,179.0,71.0,Male,Hockey
4451,130.0,66.0,Male,Hockey
4452,180.0,71.0,Male,Hockey
4453,205.0,73.0,Male,Hockey
4454,185.0,69.0,Male,Hockey
4455,195.0,71.0,Male,Hockey
4456,170.0,69.0,Male,Hockey
4457,200.0,74.0,Male,Hockey
4458,175.0,68.0,Male,Hockey
4459,235.0,76.0,Male,Hockey
4460,165.0,69.0,Male,Hockey
4461,180.0,73.0,Male,Hockey
4462,160.0,70.0,Male,Hockey
4463,195.0,72.0,Male,Hockey
4464,186.0,75.0,Male,Hockey
4465,165.0,69.0,Male,Hockey
4466,189.0,72.0,Male,Hockey
4467,190.0,73.0,Male,Hockey
4468,182.0,73.0,Male,Hockey
4470,190.0,73.0,Male,Hockey
4471,209.0,73.0,Male,Hockey
4472,190.0,71.0,Male,Hockey
4473,184.0,72.0,Male,Hockey
4474,190.0,72.0,Male,Hockey
4475,165.0,71.0,Male,Hockey
4476,178.0,71.0,Male,Hockey
4477,210.0,75.0,Male,Hockey
4478,215.0,76.0,Male,Hockey
4479,211.0,75.0,Male,Hockey
4480,185.0,70.0,Male,Hockey
4481,180.0,72.0,Male,Hockey
4482,215.0,75.0,Male,Hockey
4483,165.0,67.0,Male,Hockey
4484,180.0,71.0,Male,Hockey
4486,185.0,71.0,Male,Hockey
4487,180.0,71.0,Male,Hockey
4488,177.0,73.0,Male,Hockey
4489,195.0,74.0,Male,Hockey
4490,200.0,74.0,Male,Hockey
4491,165.0,69.0,Male,Hockey
4493,158.0,70.0,Male,Hockey
4494,200.0,73.0,Male,Hockey
4495,218.0,73.0,Male,Hockey
4496,175.0,72.0,Male,Hockey
4497,200.0,72.0,Male,Hockey
4498,135.0,66.0,Male,Hockey
4499,220.0,74.0,Male,Hockey
4500,190.0,72.0,Male,Hockey
4501,225.0,75.0,Male,Hockey
4502,180.0,68.0,Male,Hockey
4503,158.0,69.0,Male,Hockey
4504,213.0,74.0,Male,Hockey
4505,186.0,74.0,Male,Hockey
4506,205.0,74.0,Male,Hockey
4507,175.0,70.0,Male,Hockey
4508,175.0,71.0,Male,Hockey
4509,175.0,68.0,Male,Hockey
4510,250.0,80.0,Male,Hockey
4511,210.0,72.0,Male,Hockey
4512,189.0,71.0,Male,Hockey
4513,175.0,70.0,Male,Hockey
4514,180.0,69.0,Male,Hockey
4515,185.0,69.0,Male,Hockey
4516,190.0,71.0,Male,Hockey
4517,170.0,69.0,Male,Hockey
4518,165.0,68.0,Male,Hockey
4519,190.0,70.0,Male,Hockey
4520,185.0,72.0,Male,Hockey
4521,205.0,73.0,Male,Hockey
4522,180.0,74.0,Male,Hockey
4523,200.0,74.0,Male,Hockey
4524,195.0,74.0,Male,Hockey
4525,185.0,74.0,Male,Hockey
4526,180.0,70.0,Male,Hockey
4527,150.0,67.0,Male,Hockey
4528,220.0,74.0,Male,Hockey
4529,165.0,66.0,Male,Hockey
4530,180.0,70.0,Male,Hockey
4531,215.0,73.0,Male,Hockey
4532,190.0,72.0,Male,Hockey
4533,193.0,73.0,Male,Hockey
4534,170.0,68.0,Male,Hockey
4536,178.0,69.0,Male,Hockey
4538,185.0,69.0,Male,Hockey
4539,210.0,73.0,Male,Hockey
4540,195.0,73.0,Male,Hockey
4541,195.0,73.0,Male,Hockey
4542,195.0,71.0,Male,Hockey
4543,222.0,75.0,Male,Hockey
4544,210.0,73.0,Male,Hockey
4545,165.0,71.0,Male,Hockey
4546,191.0,73.0,Male,Hockey
4547,200.0,74.0,Male,Hockey
